size	colour	x	xend	y	yend	key	showSelected2	showSelected4	PANEL
1.5	#000000	0.5	20.5	10.1954610334779	10.1954610334779	1 20	20	LOPART	1
1.5	#000000	20.5	43.5	7.51347697357365	7.51347697357365	21 43	20	LOPART	1
1.5	#000000	0.5	21.5	10.2857161845146	10.2857161845146	1 21	21	LOPART	1
1.5	#000000	21.5	43.5	7.30541596304295	7.30541596304295	22 43	21	LOPART	1
1.5	#000000	0.5	22.5	10.2181870025074	10.2181870025074	1 22	22	LOPART	1
1.5	#000000	22.5	43.5	7.23424176221851	7.23424176221851	23 43	22	LOPART	1
1.5	#000000	0.5	23.5	10.2778153154545	10.2778153154545	1 23	23	LOPART	1
1.5	#000000	23.5	43.5	7.01647194031493	7.01647194031493	24 43	23	LOPART	1
1.5	#000000	0.5	24.5	10.3476834957365	10.3476834957365	1 24	24	LOPART	1
1.5	#000000	24.5	43.5	6.75656774547765	6.75656774547765	25 43	24	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	25	LOPART	1
1.5	#000000	25.5	43.5	6.57610274373596	6.57610274373596	26 43	25	LOPART	1
1.5	#000000	0.5	26.5	10.1114475110253	10.1114475110253	1 26	26	LOPART	1
1.5	#000000	26.5	43.5	6.69538563382902	6.69538563382902	27 43	26	LOPART	1
1.5	#000000	0.5	27.5	10.013884169973	10.013884169973	1 27	27	LOPART	1
1.5	#000000	27.5	43.5	6.64651990452998	6.64651990452998	28 43	27	LOPART	1
1.5	#000000	0.5	28.5	9.88493980073716	9.88493980073716	1 28	28	LOPART	1
1.5	#000000	28.5	43.5	6.66272510940741	6.66272510940741	29 43	28	LOPART	1
1.5	#000000	0.5	29.5	9.81277647210138	9.81277647210138	1 29	29	LOPART	1
1.5	#000000	29.5	43.5	6.58204809791511	6.58204809791511	30 43	29	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	30	LOPART	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	30	LOPART	1
1.5	#000000	30.5	43.5	6.52761820466416	6.52761820466416	31 43	30	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	31	LOPART	1
1.5	#000000	25.5	31.5	6.87495855506252	6.87495855506252	26 31	31	LOPART	1
1.5	#000000	31.5	43.5	6.42667483807267	6.42667483807267	32 43	31	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	32	LOPART	1
1.5	#000000	25.5	32.5	6.9383873902104	6.9383873902104	26 32	32	LOPART	1
1.5	#000000	32.5	43.5	6.34555796870676	6.34555796870676	33 43	32	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	33	LOPART	1
1.5	#000000	25.5	33.5	7.08060951066059	7.08060951066059	26 33	33	LOPART	1
1.5	#000000	33.5	43.5	6.17249733019623	6.17249733019623	34 43	33	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	34	LOPART	1
1.5	#000000	25.5	34.5	7.04007981831073	7.04007981831073	26 34	34	LOPART	1
1.5	#000000	34.5	43.5	6.11212566916118	6.11212566916118	35 43	34	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	35	LOPART	1
1.5	#000000	25.5	35.5	6.95840430908168	6.95840430908168	26 35	35	LOPART	1
1.5	#000000	35.5	43.5	6.09822578705379	6.09822578705379	36 43	35	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	36	LOPART	1
1.5	#000000	25.5	36.5	6.90803478110227	6.90803478110227	26 36	36	LOPART	1
1.5	#000000	36.5	43.5	6.05449525644602	6.05449525644602	37 43	36	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	37	LOPART	1
1.5	#000000	25.5	37.5	6.77186690108158	6.77186690108158	26 37	37	LOPART	1
1.5	#000000	37.5	43.5	6.18457442904469	6.18457442904469	38 43	37	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	38	LOPART	1
1.5	#000000	25.5	38.5	6.71998602563195	6.71998602563195	26 38	38	LOPART	1
1.5	#000000	38.5	43.5	6.20200621080637	6.20200621080637	39 43	38	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	39	LOPART	1
1.5	#000000	25.5	39.5	6.70005402987963	6.70005402987963	26 39	39	LOPART	1
1.5	#000000	39.5	43.5	6.14227324223308	6.14227324223308	40 43	39	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	40	LOPART	1
1.5	#000000	25.5	40.5	6.70361625673209	6.70361625673209	26 40	40	LOPART	1
1.5	#000000	40.5	43.5	5.93853517875527	5.93853517875527	41 43	40	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	41	LOPART	1
1.5	#000000	25.5	41.5	6.69816610140937	6.69816610140937	26 41	41	LOPART	1
1.5	#000000	41.5	43.5	5.59959588234863	5.59959588234863	42 43	41	LOPART	1
1.5	#000000	0.5	25.5	10.3339736669802	10.3339736669802	1 25	42	LOPART	1
1.5	#000000	25.5	42.5	6.60067967337546	6.60067967337546	26 42	42	LOPART	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	42	LOPART	1
